,id,budget,revenue,original_title,director,genres,release_date,release_year,budget_adj,revenue_adj
237,290751,19500000,32189727,Secret in Their Eyes,Billy Ray,Mystery,10/14/15,2015,17939992.1064034,29614535.8096042
238,228165,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,Family,2/5/15,2015,68079970.0448131,286666383.306791
239,228165,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,Animation,2/5/15,2015,68079970.0448131,286666383.306791
240,263109,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,Family,2/5/15,2015,0.0,54923975.8334506
241,263109,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,Animation,2/5/15,2015,0.0,54923975.8334506
242,263109,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,Comedy,2/5/15,2015,0.0,54923975.8334506
243,263109,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,Adventure,2/5/15,2015,0.0,54923975.8334506
244,280092,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,Drama,6/4/15,2015,9199995.95200178,95959500.6978197
245,280092,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,Horror,6/4/15,2015,9199995.95200178,95959500.6978197
246,280092,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,Thriller,6/4/15,2015,9199995.95200178,95959500.6978197
247,193687,0,118483,Z for Zachariah,Craig Zobel,Drama,8/13/15,2015,0.0,109004.312038102
248,193687,0,118483,Z for Zachariah,Craig Zobel,Science Fiction,8/13/15,2015,0.0,109004.312038102
249,193687,0,118483,Z for Zachariah,Craig Zobel,Thriller,8/13/15,2015,0.0,109004.312038102
250,328589,6000000,41387687,The Lady in the Van,Nicholas Hytner,Comedy,11/13/15,2015,5519997.57120106,38076655.2862716
251,328589,6000000,41387687,The Lady in the Van,Nicholas Hytner,Drama,11/13/15,2015,5519997.57120106,38076655.2862716
252,228066,40000000,34227298,Victor Frankenstein,Paul McGuigan,Drama,11/10/15,2015,36799983.8080071,31489100.3047958
253,228066,40000000,34227298,Victor Frankenstein,Paul McGuigan,Science Fiction,11/10/15,2015,36799983.8080071,31489100.3047958
254,228066,40000000,34227298,Victor Frankenstein,Paul McGuigan,Thriller,11/10/15,2015,36799983.8080071,31489100.3047958
255,378373,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,Adventure,12/24/15,2015,0.0,0.0
256,378373,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,Drama,12/24/15,2015,0.0,0.0
257,378373,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,Family,12/24/15,2015,0.0,0.0
258,353326,0,11472454,The Man Who Knew Infinity,Matt Brown,Drama,9/17/15,2015,0.0,10554653.0359526
259,251516,630019,0,Kung Fury,David Sandberg,Action,5/28/15,2015,579617.224968421,0.0
260,251516,630019,0,Kung Fury,David Sandberg,Comedy,5/28/15,2015,579617.224968421,0.0
261,251516,630019,0,Kung Fury,David Sandberg,Science Fiction,5/28/15,2015,579617.224968421,0.0
262,251516,630019,0,Kung Fury,David Sandberg,Fantasy,5/28/15,2015,579617.224968421,0.0
263,225728,0,13192457,Macbeth,Justin Kurzel,History,8/16/15,2015,0.0,12137055.0996957
264,225728,0,13192457,Macbeth,Justin Kurzel,Drama,8/16/15,2015,0.0,12137055.0996957
265,225728,0,13192457,Macbeth,Justin Kurzel,War,8/16/15,2015,0.0,12137055.0996957
266,326425,0,16775,Extraction,Steven C. Miller,Action,12/18/15,2015,0.0,15432.9932094829
267,326425,0,16775,Extraction,Steven C. Miller,Thriller,12/18/15,2015,0.0,15432.9932094829
268,342474,0,0,Jenny's Wedding,Mary Agnes Donoghue,Comedy,7/31/15,2015,0.0,0.0
269,342474,0,0,Jenny's Wedding,Mary Agnes Donoghue,Drama,7/31/15,2015,0.0,0.0
270,322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Action,2/10/15,2015,0.0,0.0
271,322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Adventure,2/10/15,2015,0.0,0.0
272,322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Animation,2/10/15,2015,0.0,0.0
273,322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Family,2/10/15,2015,0.0,0.0
274,334538,0,0,Into the Forest,Patricia Rozema,Drama,6/3/15,2015,0.0,0.0
275,334538,0,0,Into the Forest,Patricia Rozema,Science Fiction,6/3/15,2015,0.0,0.0
276,331781,0,8413144,Amy,Asif Kapadia,Documentary,7/3/15,2015,0.0,7740089.0743608
277,331781,0,8413144,Amy,Asif Kapadia,Music,7/3/15,2015,0.0,7740089.0743608
278,312831,0,0,The Hallow,Corin Hardy,Fantasy,11/6/15,2015,0.0,0.0
279,312831,0,0,The Hallow,Corin Hardy,Horror,11/6/15,2015,0.0,0.0
280,306745,7000000,573335,Freeheld,Peter Sollett,Romance,10/2/15,2015,6439997.16640124,527467.967914094
281,306745,7000000,573335,Freeheld,Peter Sollett,Drama,10/2/15,2015,6439997.16640124,527467.967914094
282,332340,0,0,Man Up,Ben Palmer,Romance,5/29/15,2015,0.0,0.0
283,332340,0,0,Man Up,Ben Palmer,Comedy,5/29/15,2015,0.0,0.0
284,253414,15000000,3020664,Rock the Kasbah,Barry Levinson,Comedy,10/22/15,2015,13799993.9280026,2779009.65723575
285,253414,15000000,3020664,Rock the Kasbah,Barry Levinson,Music,10/22/15,2015,13799993.9280026,2779009.65723575
286,253414,15000000,3020664,Rock the Kasbah,Barry Levinson,War,10/22/15,2015,13799993.9280026,2779009.65723575
287,320588,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Comedy,11/27/15,2015,919999.595200178,13289393.2326669
288,320588,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Drama,11/27/15,2015,919999.595200178,13289393.2326669
289,320588,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Romance,11/27/15,2015,919999.595200178,13289393.2326669
290,86835,0,0,Knight of Cups,Terrence Malick,Romance,9/10/15,2015,0.0,0.0
291,86835,0,0,Knight of Cups,Terrence Malick,Drama,9/10/15,2015,0.0,0.0
292,309242,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,Drama,7/4/15,2015,0.0,0.0
293,332502,0,0,400 Days,Matt Osterman,Mystery,10/29/15,2015,0.0,0.0
294,332502,0,0,400 Days,Matt Osterman,Science Fiction,10/29/15,2015,0.0,0.0
295,332502,0,0,400 Days,Matt Osterman,Thriller,10/29/15,2015,0.0,0.0
296,243940,3300000,64110728,The Lazarus Effect,David Gelb,Thriller,1/29/15,2015,3035998.66416058,58981843.8079887
297,243940,3300000,64110728,The Lazarus Effect,David Gelb,Horror,1/29/15,2015,3035998.66416058,58981843.8079887
298,278236,0,0,X+Y,Morgan Matthews,Drama,3/13/15,2015,0.0,0.0
299,326215,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Animation,4/9/15,2015,5519997.57120106,0.0
300,326215,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Adventure,4/9/15,2015,5519997.57120106,0.0
301,326215,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Comedy,4/9/15,2015,5519997.57120106,0.0
302,318256,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,Documentary,5/29/15,2015,0.0,0.0
303,299245,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,Horror,7/10/15,2015,91999.9595200178,39251239.9294544
304,299245,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,Thriller,7/10/15,2015,91999.9595200178,39251239.9294544
305,309299,0,0,Experimenter,Michael Almereyda,History,10/16/15,2015,0.0,0.0
306,309299,0,0,Experimenter,Michael Almereyda,Drama,10/16/15,2015,0.0,0.0
307,336313,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Fantasy,10/2/15,2015,0.0,145146.496135541
308,336313,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Comedy,10/2/15,2015,0.0,145146.496135541
309,336313,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Animation,10/2/15,2015,0.0,145146.496135541
310,289716,0,0,The World Made Straight,David Burris,Drama,1/9/15,2015,0.0,0.0
311,302429,0,13603453,Strange Magic,Gary Rydstrom,Music,1/23/15,2015,0.0,12515171.2533246
312,302429,0,13603453,Strange Magic,Gary Rydstrom,Animation,1/23/15,2015,0.0,12515171.2533246
313,302429,0,13603453,Strange Magic,Gary Rydstrom,Family,1/23/15,2015,0.0,12515171.2533246
314,302429,0,13603453,Strange Magic,Gary Rydstrom,Fantasy,1/23/15,2015,0.0,12515171.2533246
315,323373,0,0,Deathgasm,Jason Lei Howden,Comedy,8/28/15,2015,0.0,0.0
316,323373,0,0,Deathgasm,Jason Lei Howden,Horror,8/28/15,2015,0.0,0.0
317,318922,0,0,Kill Your Friends,Owen Harris,Thriller,11/6/15,2015,0.0,0.0
318,318922,0,0,Kill Your Friends,Owen Harris,Comedy,11/6/15,2015,0.0,0.0
319,318922,0,0,Kill Your Friends,Owen Harris,Crime,11/6/15,2015,0.0,0.0
320,266639,5000000,2333684,Jem and the Holograms,Jon M. Chu,Drama,10/22/15,2015,4599997.97600089,2146988.33532513
321,266639,5000000,2333684,Jem and the Holograms,Jon M. Chu,Music,10/22/15,2015,4599997.97600089,2146988.33532513
322,266639,5000000,2333684,Jem and the Holograms,Jon M. Chu,Adventure,10/22/15,2015,4599997.97600089,2146988.33532513
323,266639,5000000,2333684,Jem and the Holograms,Jon M. Chu,Fantasy,10/22/15,2015,4599997.97600089,2146988.33532513
324,352208,0,0,Where to Invade Next,Michael Moore,Documentary,12/23/15,2015,0.0,0.0
325,307479,0,0,88,April Mullen,Thriller,1/6/15,2015,0.0,0.0
326,307479,0,0,88,April Mullen,Action,1/6/15,2015,0.0,0.0
327,339145,0,0,The Girl in the Book,Marya Cohn,Drama,6/13/15,2015,0.0,0.0
328,291272,0,0,We Are Still Here,Ted Geoghegan,Horror,6/5/15,2015,0.0,0.0
329,351964,0,0,The Escort,Will Slocombe,Comedy,6/15/15,2015,0.0,0.0
330,351964,0,0,The Escort,Will Slocombe,Romance,6/15/15,2015,0.0,0.0
331,137333,0,0,Uncanny,Matthew Leutwyler,Thriller,1/31/15,2015,0.0,0.0
332,137333,0,0,Uncanny,Matthew Leutwyler,Drama,1/31/15,2015,0.0,0.0
333,137333,0,0,Uncanny,Matthew Leutwyler,Science Fiction,1/31/15,2015,0.0,0.0
334,330112,0,0,Ashby,Tony McNamara,Drama,4/19/15,2015,0.0,0.0
335,330112,0,0,Ashby,Tony McNamara,Romance,4/19/15,2015,0.0,0.0
336,330112,0,0,Ashby,Tony McNamara,Comedy,4/19/15,2015,0.0,0.0
337,361931,0,0,Ronaldo,Anthony Wonke,Documentary,11/9/15,2015,0.0,0.0
338,335970,0,0,Joe Dirt 2: Beautiful Loser,Fred Wolf,Comedy,7/16/15,2015,0.0,0.0
339,324308,0,494506,Steve Jobs: The Man in the Machine,Alex Gibney,Documentary,8/7/15,2015,0.0,454945.319824059
340,356842,0,0,The Ones Below,David Farr,Thriller,10/14/15,2015,0.0,0.0
341,395883,0,0,Andron,Francesco Cinquemani,Action,11/8/15,2015,0.0,0.0
342,395883,0,0,Andron,Francesco Cinquemani,Science Fiction,11/8/15,2015,0.0,0.0
343,218784,0,70958,Freaks of Nature,Robbie Pickering,Science Fiction,10/30/15,2015,0.0,65281.3312762142
344,218784,0,70958,Freaks of Nature,Robbie Pickering,Comedy,10/30/15,2015,0.0,65281.3312762142
345,218784,0,70958,Freaks of Nature,Robbie Pickering,Horror,10/30/15,2015,0.0,65281.3312762142
346,340816,0,0,Christmas Eve,Mitch Davis,Romance,12/4/15,2015,0.0,0.0
347,340816,0,0,Christmas Eve,Mitch Davis,Comedy,12/4/15,2015,0.0,0.0
348,228973,0,0,Backcountry,Adam MacDonald,Drama,3/20/15,2015,0.0,0.0
349,228973,0,0,Backcountry,Adam MacDonald,Horror,3/20/15,2015,0.0,0.0
350,228973,0,0,Backcountry,Adam MacDonald,Thriller,3/20/15,2015,0.0,0.0
351,330127,0,0,Back in Time,Jason Aron,History,10/20/15,2015,0.0,0.0
352,330127,0,0,Back in Time,Jason Aron,Documentary,10/20/15,2015,0.0,0.0
353,330127,0,0,Back in Time,Jason Aron,Family,10/20/15,2015,0.0,0.0
354,323694,0,0,Nina Forever,Ben Blaine|Chris Blaine,Horror,3/14/15,2015,0.0,0.0
355,323694,0,0,Nina Forever,Ben Blaine|Chris Blaine,Comedy,3/14/15,2015,0.0,0.0
356,323694,0,0,Nina Forever,Ben Blaine|Chris Blaine,Romance,3/14/15,2015,0.0,0.0
357,354924,1000000,0,The Dead Room,Jason Stutter,Horror,10/1/15,2015,919999.595200178,0.0
358,354924,1000000,0,The Dead Room,Jason Stutter,Thriller,10/1/15,2015,919999.595200178,0.0
359,334531,20000000,0,My All American,Angelo Pizzo,Drama,11/13/15,2015,18399991.9040035,0.0
360,317144,0,0,Cyberbully,Ben Chanan,Drama,1/15/15,2015,0.0,0.0
361,317144,0,0,Cyberbully,Ben Chanan,Thriller,1/15/15,2015,0.0,0.0
362,338928,0,2642899,He Named Me Malala,Davis Guggenheim,Documentary,9/12/15,2015,0.0,2431466.01015495
363,291189,0,0,The Driftless Area,Zachary Sluser,Romance,4/18/15,2015,0.0,0.0
364,291189,0,0,The Driftless Area,Zachary Sluser,Drama,4/18/15,2015,0.0,0.0
365,291189,0,0,The Driftless Area,Zachary Sluser,Comedy,4/18/15,2015,0.0,0.0
366,291189,0,0,The Driftless Area,Zachary Sluser,Mystery,4/18/15,2015,0.0,0.0
367,287689,0,0,7 Days in Hell,Jake Szymanski,TV Movie,7/11/15,2015,0.0,0.0
368,287689,0,0,7 Days in Hell,Jake Szymanski,Comedy,7/11/15,2015,0.0,0.0
369,298582,1500000,0,Full Out,Sean Cisterna,History,9/11/15,2015,1379999.39280026,0.0
370,298582,1500000,0,Full Out,Sean Cisterna,Drama,9/11/15,2015,1379999.39280026,0.0
371,298582,1500000,0,Full Out,Sean Cisterna,Family,9/11/15,2015,1379999.39280026,0.0
372,301228,1500000,0,Narcopolis,Justin Trefgarne,Thriller,9/25/15,2015,1379999.39280026,0.0
373,301228,1500000,0,Narcopolis,Justin Trefgarne,Mystery,9/25/15,2015,1379999.39280026,0.0
374,301228,1500000,0,Narcopolis,Justin Trefgarne,Science Fiction,9/25/15,2015,1379999.39280026,0.0
375,301728,0,0,Infini,Shane Abbess,Horror,5/8/15,2015,0.0,0.0
376,301728,0,0,Infini,Shane Abbess,Science Fiction,5/8/15,2015,0.0,0.0
377,301728,0,0,Infini,Shane Abbess,Thriller,5/8/15,2015,0.0,0.0
378,321769,0,0,Deep Web,Alex Winter,Documentary,3/15/15,2015,0.0,0.0
379,174340,0,0,Richard Pryor: Omit the Logic,Marina Zenovich,Documentary,2/3/15,2015,0.0,0.0
380,331592,0,0,Listening,Khalil Sullins,Drama,9/11/15,2015,0.0,0.0
381,331592,0,0,Listening,Khalil Sullins,Thriller,9/11/15,2015,0.0,0.0
382,331592,0,0,Listening,Khalil Sullins,Science Fiction,9/11/15,2015,0.0,0.0
383,316410,0,0,Bound,Jared Cohn,Thriller,1/9/15,2015,0.0,0.0
384,316410,0,0,Bound,Jared Cohn,Drama,1/9/15,2015,0.0,0.0
385,75861,3400000,0,To Write Love on Her Arms,Nathan Frankowski,Drama,3/13/15,2015,3127998.6236806,0.0
386,75861,3400000,0,To Write Love on Her Arms,Nathan Frankowski,Music,3/13/15,2015,3127998.6236806,0.0
387,323272,3000000,67790117,War Room,Alex Kendrick,Drama,8/28/15,2015,2759998.78560053,62366880.1985727
388,355178,0,0,Amy Schumer: Live at the Apollo,Chris Rock,Comedy,10/17/15,2015,0.0,0.0
389,329556,1000000,0,Landmine Goes Click,Levan Bakhia,Action,3/3/15,2015,919999.595200178,0.0
390,329556,1000000,0,Landmine Goes Click,Levan Bakhia,Crime,3/3/15,2015,919999.595200178,0.0
391,329556,1000000,0,Landmine Goes Click,Levan Bakhia,Drama,3/3/15,2015,919999.595200178,0.0
392,329556,1000000,0,Landmine Goes Click,Levan Bakhia,Thriller,3/3/15,2015,919999.595200178,0.0
393,324253,0,0,All Things Must Pass,Colin Hanks,Documentary,10/16/15,2015,0.0,0.0
394,395560,1300000,0,Capsule,Andrew Martin,Drama,12/23/15,2015,1195999.47376023,0.0
395,395560,1300000,0,Capsule,Andrew Martin,History,12/23/15,2015,1195999.47376023,0.0
396,395560,1300000,0,Capsule,Andrew Martin,Thriller,12/23/15,2015,1195999.47376023,0.0
397,395560,1300000,0,Capsule,Andrew Martin,Science Fiction,12/23/15,2015,1195999.47376023,0.0
398,295595,0,0,Soaked in Bleach,Benjamin Statler,Music,6/9/15,2015,0.0,0.0
399,295595,0,0,Soaked in Bleach,Benjamin Statler,Drama,6/9/15,2015,0.0,0.0
400,295595,0,0,Soaked in Bleach,Benjamin Statler,Documentary,6/9/15,2015,0.0,0.0
401,295595,0,0,Soaked in Bleach,Benjamin Statler,Crime,6/9/15,2015,0.0,0.0
402,371758,0,0,And Then There Were None,Craig Viveiros,Mystery,12/26/15,2015,0.0,0.0
403,371758,0,0,And Then There Were None,Craig Viveiros,Drama,12/26/15,2015,0.0,0.0
404,319076,0,0,Listen to Me Marlon,Stevan Riley,Documentary,7/29/15,2015,0.0,0.0
405,273899,13500000,187674,Stonewall,Roland Emmerich,Drama,9/18/15,2015,12419994.5352024,172660.004029598
406,319067,1000000,0,Best of Enemies,Robert Gordon|Morgan Neville,Documentary,7/31/15,2015,919999.595200178,0.0
407,319067,1000000,0,Best of Enemies,Robert Gordon|Morgan Neville,History,7/31/15,2015,919999.595200178,0.0
408,347258,0,0,The Subjects,Robert Mond,Thriller,10/8/15,2015,0.0,0.0
409,347258,0,0,The Subjects,Robert Mond,Science Fiction,10/8/15,2015,0.0,0.0
410,273599,0,0,The Suicide Theory,Dru Brown,Drama,7/10/15,2015,0.0,0.0
411,273599,0,0,The Suicide Theory,Dru Brown,Thriller,7/10/15,2015,0.0,0.0
412,253303,0,13684,Buzzard,Joel Potrykus,Horror,3/6/15,2015,0.0,12589.2744607192
413,253303,0,13684,Buzzard,Joel Potrykus,Comedy,3/6/15,2015,0.0,12589.2744607192
414,253303,0,13684,Buzzard,Joel Potrykus,Drama,3/6/15,2015,0.0,12589.2744607192
415,157336,165000000,621752480,Interstellar,Christopher Nolan,Adventure,11/5/14,2014,151980023.37729,572690645.122961
416,157336,165000000,621752480,Interstellar,Christopher Nolan,Drama,11/5/14,2014,151980023.37729,572690645.122961
417,157336,165000000,621752480,Interstellar,Christopher Nolan,Science Fiction,11/5/14,2014,151980023.37729,572690645.122961
418,118340,170000000,773312399,Guardians of the Galaxy,James Gunn,Action,7/30/14,2014,156585478.631148,712291130.169508
419,118340,170000000,773312399,Guardians of the Galaxy,James Gunn,Science Fiction,7/30/14,2014,156585478.631148,712291130.169508
420,118340,170000000,773312399,Guardians of the Galaxy,James Gunn,Adventure,7/30/14,2014,156585478.631148,712291130.169508
421,100402,170000000,714766572,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,Action,3/20/14,2014,156585478.631148,658365092.859794
422,100402,170000000,714766572,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,Adventure,3/20/14,2014,156585478.631148,658365092.859794
423,100402,170000000,714766572,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,Science Fiction,3/20/14,2014,156585478.631148,658365092.859794
424,245891,20000000,78739897,John Wick,Chad Stahelski|David Leitch,Action,10/22/14,2014,18421821.0154291,72526614.4653665
425,245891,20000000,78739897,John Wick,Chad Stahelski|David Leitch,Thriller,10/22/14,2014,18421821.0154291,72526614.4653665
426,131631,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,Science Fiction,11/18/14,2014,115136381.346432,692752790.215065
427,131631,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,Adventure,11/18/14,2014,115136381.346432,692752790.215065
428,131631,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,Thriller,11/18/14,2014,115136381.346432,692752790.215065
429,122917,250000000,955119788,The Hobbit: The Battle of the Five Armies,Peter Jackson,Adventure,12/10/14,2014,230272762.692864,879752289.141534
430,122917,250000000,955119788,The Hobbit: The Battle of the Five Armies,Peter Jackson,Fantasy,12/10/14,2014,230272762.692864,879752289.141534
431,177572,165000000,652105443,Big Hero 6,Don Hall|Chris Williams,Adventure,10/24/14,2014,151980023.37729,600648487.706658
432,177572,165000000,652105443,Big Hero 6,Don Hall|Chris Williams,Family,10/24/14,2014,151980023.37729,600648487.706658
